resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,key_resp.keys,key_resp.rt
left,2.2202,0,0,0,0,1,stim/VC_01.wav,5ef34cc943115906d6aa397f,2020-12-16_20h28.55.934,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0.9419,0,1,1,1,1,stim/VC_11.wav,5ef34cc943115906d6aa397f,2020-12-16_20h28.55.934,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5ef34cc943115906d6aa397f,2020-12-16_20h28.55.934,English_step1,2020.2.3,Win32,60,space,0.9684,right,0.9075,0,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5ef34cc943115906d6aa397f,2020-12-16_20h28.55.934,English_step1,2020.2.3,Win32,60,,,left,0.6348,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5ef34cc943115906d6aa397f,2020-12-16_20h28.55.934,English_step1,2020.2.3,Win32,60,,,left,0.7453,0,2,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5ef34cc943115906d6aa397f,2020-12-16_20h28.55.934,English_step1,2020.2.3,Win32,60,,,left,1.2625,0,3,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5ef34cc943115906d6aa397f,2020-12-16_20h28.55.934,English_step1,2020.2.3,Win32,60,,,right,0.5844,0,4,4,8,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5ef34cc943115906d6aa397f,2020-12-16_20h28.55.934,English_step1,2020.2.3,Win32,60,,,left,0.5756,0,5,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5ef34cc943115906d6aa397f,2020-12-16_20h28.55.934,English_step1,2020.2.3,Win32,60,,,right,0.6875,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5ef34cc943115906d6aa397f,2020-12-16_20h28.55.934,English_step1,2020.2.3,Win32,60,,,right,0.5706,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5ef34cc943115906d6aa397f,2020-12-16_20h28.55.934,English_step1,2020.2.3,Win32,60,,,right,0.6044,0,8,8,9,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5ef34cc943115906d6aa397f,2020-12-16_20h28.55.934,English_step1,2020.2.3,Win32,60,,,left,0.6341,0,9,9,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5ef34cc943115906d6aa397f,2020-12-16_20h28.55.934,English_step1,2020.2.3,Win32,60,,,right,0.5682,0,10,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5ef34cc943115906d6aa397f,2020-12-16_20h28.55.934,English_step1,2020.2.3,Win32,60,,,right,1.6294,1,0,11,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5ef34cc943115906d6aa397f,2020-12-16_20h28.55.934,English_step1,2020.2.3,Win32,60,,,left,0.6542,1,1,12,3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5ef34cc943115906d6aa397f,2020-12-16_20h28.55.934,English_step1,2020.2.3,Win32,60,,,right,0.5541,1,2,13,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5ef34cc943115906d6aa397f,2020-12-16_20h28.55.934,English_step1,2020.2.3,Win32,60,,,left,0.5752,1,3,14,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5ef34cc943115906d6aa397f,2020-12-16_20h28.55.934,English_step1,2020.2.3,Win32,60,,,right,0.4848,1,4,15,9,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5ef34cc943115906d6aa397f,2020-12-16_20h28.55.934,English_step1,2020.2.3,Win32,60,,,right,0.6117,1,5,16,7,1,,,,,,,,,,,,,,,,,,,,,,,,
