resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran
,,,,,,,stim2/pa+30.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,2.74981,0,2,2,5,1,,,,,,,
,,,,,,,stim2/pa-30.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.3648,0,3,3,15,1,,,,,,,
,,,,,,,stim2/pa-35.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.990755,0,4,4,16,1,,,,,,,
,,,,,,,stim2/pa+15.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.321785,0,5,5,2,1,,,,,,,
,,,,,,,stim2/pa+10.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.273235,0,6,6,1,1,,,,,,,
,,,,,,,stim2/pa+45.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.81914,0,7,7,8,1,,,,,,,
,,,,,,,stim2/pa-25.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.82924,0,8,8,14,1,,,,,,,
,,,,,,,stim2/pa-20.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.213135,0,9,9,13,1,,,,,,,
,,,,,,,stim2/pa-15.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.636505,0,10,10,12,1,,,,,,,
,,,,,,,stim2/pa-10.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.68735,0,11,11,11,1,,,,,,,
,,,,,,,stim2/pa+50.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.836305,0,12,12,9,1,,,,,,,
,,,,,,,stim2/pa+40.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.94657,0,13,13,7,1,,,,,,,
,,,,,,,stim2/pa+20.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,1.886375,0,14,14,3,1,,,,,,,
,,,,,,,stim2/pa-05.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,3.396065,0,15,15,10,1,,,,,,,
,,,,,,,stim2/pa+05.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.80558,0,16,16,0,1,,,,,,,
,,,,,,,stim2/pa-35.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.788585,1,0,17,16,1,,,,,,,
,,,,,,,stim2/pa-05.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.701375,1,1,18,10,1,,,,,,,
,,,,,,,stim2/pa+10.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.90482,1,2,19,1,1,,,,,,,
,,,,,,,stim2/pa+30.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.90504,1,3,20,5,1,,,,,,,
,,,,,,,stim2/pa+45.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.98833,1,4,21,8,1,,,,,,,
,,,,,,,stim2/pa+35.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.380095,1,5,22,6,1,,,,,,,
,,,,,,,stim2/pa-25.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.33611,1,6,23,14,1,,,,,,,
,,,,,,,stim2/pa+50.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.388275,1,7,24,9,1,,,,,,,
,,,,,,,stim2/pa+15.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.706215,1,8,25,2,1,,,,,,,
,,,,,,,stim2/pa-10.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.72714,1,9,26,11,1,,,,,,,
,,,,,,,stim2/pa-15.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.571035,1,10,27,12,1,,,,,,,
,,,,,,,stim2/pa+40.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.03978,1,11,28,7,1,,,,,,,
,,,,,,,stim2/pa-30.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.054165,1,12,29,15,1,,,,,,,
,,,,,,,stim2/pa+20.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,1.05463,1,13,30,3,1,,,,,,,
,,,,,,,stim2/pa+25.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.43863,1,14,31,4,1,,,,,,,
,,,,,,,stim2/pa-20.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.22181,1,15,32,13,1,,,,,,,
,,,,,,,stim2/pa+05.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.30433,1,16,33,0,1,,,,,,,
,,,,,,,stim2/pa+15.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.62395,2,0,34,2,1,,,,,,,
,,,,,,,stim2/pa+50.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,1.154595,2,1,35,9,1,,,,,,,
,,,,,,,stim2/pa+20.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,1.38855,2,2,36,3,1,,,,,,,
,,,,,,,stim2/pa+10.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.739745,2,3,37,1,1,,,,,,,
,,,,,,,stim2/pa+25.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.768625,2,4,38,4,1,,,,,,,
,,,,,,,stim2/pa+35.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.65196,2,5,39,6,1,,,,,,,
,,,,,,,stim2/pa-10.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.61585,2,6,40,11,1,,,,,,,
,,,,,,,stim2/pa-35.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.188435,2,7,41,16,1,,,,,,,
,,,,,,,stim2/pa-25.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.11776,2,8,42,14,1,,,,,,,
,,,,,,,stim2/pa+45.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.00486,2,9,43,8,1,,,,,,,
,,,,,,,stim2/pa+30.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,2.554605,2,10,44,5,1,,,,,,,
,,,,,,,stim2/pa-20.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.80548,2,11,45,13,1,,,,,,,
,,,,,,,stim2/pa-30.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.35569,2,12,46,15,1,,,,,,,
,,,,,,,stim2/pa-05.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,1.156485,2,13,47,10,1,,,,,,,
,,,,,,,stim2/pa-15.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.482355,2,14,48,12,1,,,,,,,
,,,,,,,stim2/pa+40.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.890265,2,15,49,7,1,,,,,,,
,,,,,,,stim2/pa+05.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,2.12011,2,16,50,0,1,,,,,,,
,,,,,,,stim2/pa+05.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,2.0564,,,,,,q,2.192195,0,0,0,0,1
,,,,,,,stim2/pa-10.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,2.15309,,,,,,,,0,1,1,11,1
,,,,,,,stim2/pa-25.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.585855,,,,,,,,0,2,2,14,1
,,,,,,,stim2/pa+30.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.099465,,,,,,,,0,3,3,5,1
,,,,,,,stim2/pa-20.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.847535,,,,,,,,0,4,4,13,1
,,,,,,,stim2/pa+15.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.674455,,,,,,,,0,5,5,2,1
,,,,,,,stim2/pa-15.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.5529,,,,,,,,0,6,6,12,1
,,,,,,,stim2/pa+20.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.6972,,,,,,,,0,7,7,3,1
,,,,,,,stim2/pa+10.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.773095,,,,,,,,0,8,8,1,1
,,,,,,,stim2/pa+50.wav,5f6aca6b9b8c12072e3b670c,2021-02-24_13h02.06.296,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,1.12576,,,,,,,,0,9,9,9,1
