resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran
,,,,,,,stim2/pa+40.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.93464,,,,,,,,0,3,3,7,1
,,,,,,,stim2/pa+25.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.637565,,,,,,,,0,4,4,4,1
,,,,,,,stim2/pa+50.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,2.571715,,,,,,,,0,5,5,9,1
,,,,,,,stim2/pa-30.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.77649,,,,,,,,0,6,6,15,1
,,,,,,,stim2/pa+15.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.550765,,,,,,,,0,7,7,2,1
,,,,,,,stim2/pa+45.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.63413,,,,,,,,0,8,8,8,1
,,,,,,,stim2/pa+10.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.60668,,,,,,,,0,9,9,1,1
,,,,,,,stim2/pa+05.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.314845,,,,,,,,0,10,10,0,1
,,,,,,,stim2/pa-05.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.70142,,,,,,,,0,11,11,10,1
,,,,,,,stim2/pa-25.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.518635,,,,,,,,0,12,12,14,1
,,,,,,,stim2/pa-15.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.121745,,,,,,,,0,13,13,12,1
,,,,,,,stim2/pa-20.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.11682,,,,,,,,0,14,14,13,1
,,,,,,,stim2/pa+20.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.82896,,,,,,,,0,15,15,3,1
,,,,,,,stim2/pa+30.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,1.00003,,,,,,,,0,16,16,5,1
,,,,,,,stim2/pa-10.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.766115,,,,,,,,1,0,17,11,1
,,,,,,,stim2/pa+45.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.92032,,,,,,,,1,1,18,8,1
,,,,,,,stim2/pa+30.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.633975,,,,,,,,1,2,19,5,1
,,,,,,,stim2/pa+20.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.653095,,,,,,,,1,3,20,3,1
,,,,,,,stim2/pa+05.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.75751,,,,,,,,1,4,21,0,1
,,,,,,,stim2/pa+25.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,1.217985,,,,,,,,1,5,22,4,1
,,,,,,,stim2/pa-30.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.09869,,,,,,,,1,6,23,15,1
,,,,,,,stim2/pa-05.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.48204,,,,,,,,1,7,24,10,1
,,,,,,,stim2/pa+50.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.81429,,,,,,,,1,8,25,9,1
,,,,,,,stim2/pa+10.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,1.558545,,,,,,,,1,9,26,1,1
,,,,,,,stim2/pa-35.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.11715,,,,,,,,1,10,27,16,1
,,,,,,,stim2/pa+35.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.185035,,,,,,,,1,11,28,6,1
,,,,,,,stim2/pa+15.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.11706,,,,,,,,1,12,29,2,1
,,,,,,,stim2/pa-15.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.817935,,,,,,,,1,13,30,12,1
,,,,,,,stim2/pa-25.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.71845,,,,,,,,1,14,31,14,1
,,,,,,,stim2/pa-20.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.51928,,,,,,,,1,15,32,13,1
,,,,,,,stim2/pa+40.wav,5f00962ef7b0241ae371d912,2021-02-24_09h24.14.882,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.605725,,,,,,,,1,16,33,7,1
