stimuli,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,cross_tr_2.started,cross_tr_2.stopped,sound_2.started,sound_2.stopped,resp_2.keys,resp_2.rt,resp_2.started,resp_2.stopped,pa.started,pa.stopped,ba.started,ba.stopped,participant,session,date,expName,psychopyVersion,frameRate,
stim2/pa+20.wav,0,0,0,3,21.43065180024132,21.844130699988455,21.89417013018392,None,left,1.1343570998869836,21.89427400007844,None,21.89427400007844,None,21.89427400007844,None,g,001,2020_Oct_21_1618,pa_ba,2020.2.3,60.014103240000395,
stim2/pa-30.wav,0,1,1,15,23.061335199978203,23.46063149999827,23.560656630015,None,right,0.27191099990159273,23.560760600026697,None,23.560760600026697,None,23.560760600026697,None,g,001,2020_Oct_21_1618,pa_ba,2020.2.3,60.014103240000395,
stim2/pa-10.wav,0,2,2,11,23.87509180000052,24.277077700011432,24.36063562990166,None,left,0.26280990010127425,24.36076939990744,None,24.36076939990744,None,24.36076939990744,None,g,001,2020_Oct_21_1618,pa_ba,2020.2.3,60.014103240000395,
stim2/pa+10.wav,0,3,3,1,24.658598999958485,25.060657899826765,25.160612030001356,None,right,0.11573889991268516,25.16066600009799,None,25.16066600009799,None,25.16066600009799,None,g,001,2020_Oct_21_1618,pa_ba,2020.2.3,60.014103240000395,
stim2/pa+25.wav,0,4,4,4,25.307613600045443,25.710545300040394,25.79390153014101,None,left,0.12076489999890327,25.79414700018242,None,25.79414700018242,None,25.79414700018242,None,g,001,2020_Oct_21_1618,pa_ba,2020.2.3,60.014103240000395,
stim2/pa+50.wav,0,5,5,9,25.943946599960327,26.343935700133443,26.443892930215224,None,right,0.012826799880713224,26.443947500083596,None,26.443947500083596,None,26.443947500083596,None,g,001,2020_Oct_21_1618,pa_ba,2020.2.3,60.014103240000395,
