"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",6.30025586205589,6.02007889553674,6.0999116351176,0.200344226938292,0.280176966519154,"5e3f7b673ba9991dc9cabcfa","seh3","SE","Hungarian"
