"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",3.90083186911621,3.06501850598176,3.47223018804051,0.428601681075699,0.835813363134444,"5e88a67c651ae60009602e69","seh4","SE","Hungarian"
