"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",6.0999116351176,5.69021343762601,5.89937333473867,0.200538300378932,0.409698197491593,"5f749c73a22350067f962e98","seh2","SE","Hungarian"
