"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",5.29753660154951,5.02014451604417,4.49945287942862,0.798083722120888,0.277392085505337,"5fbef81be5a619162a47170c","seh5","SE","Hungarian"
