"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",3.08847133582627,5.97992110446359,4.89940733577581,-1.81093599994954,-2.89144976863732,"5d7c7425c0d7db00187b1199","seh16","SE","Hungarian"
