resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,key_resp.keys,key_resp.rt
right,1.783095,0,0,0,1,1,stim/VC_11.wav,5e3f7b673ba9991dc9cabcfa,2021-01-20_18h15.46.097,Spanish_step2,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.91554,0,1,1,0,1,stim/VC_01.wav,5e3f7b673ba9991dc9cabcfa,2021-01-20_18h15.46.097,Spanish_step2,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5e3f7b673ba9991dc9cabcfa,2021-01-20_18h15.46.097,Spanish_step2,2020.2.3,Win32,60,space,1.39284,right,0.882605,0,0,0,6,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5e3f7b673ba9991dc9cabcfa,2021-01-20_18h15.46.097,Spanish_step2,2020.2.3,Win32,60,,,left,0.644885,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5e3f7b673ba9991dc9cabcfa,2021-01-20_18h15.46.097,Spanish_step2,2020.2.3,Win32,60,,,left,0.78292,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5e3f7b673ba9991dc9cabcfa,2021-01-20_18h15.46.097,Spanish_step2,2020.2.3,Win32,60,,,right,0.537595,0,3,3,10,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5e3f7b673ba9991dc9cabcfa,2021-01-20_18h15.46.097,Spanish_step2,2020.2.3,Win32,60,,,right,0.500025,0,4,4,7,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5e3f7b673ba9991dc9cabcfa,2021-01-20_18h15.46.097,Spanish_step2,2020.2.3,Win32,60,,,left,0.38944,0,5,5,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5e3f7b673ba9991dc9cabcfa,2021-01-20_18h15.46.097,Spanish_step2,2020.2.3,Win32,60,,,left,0.857515,0,6,6,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5e3f7b673ba9991dc9cabcfa,2021-01-20_18h15.46.097,Spanish_step2,2020.2.3,Win32,60,,,left,0.567265,0,7,7,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5e3f7b673ba9991dc9cabcfa,2021-01-20_18h15.46.097,Spanish_step2,2020.2.3,Win32,60,,,right,0.49215,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5e3f7b673ba9991dc9cabcfa,2021-01-20_18h15.46.097,Spanish_step2,2020.2.3,Win32,60,,,right,0.57602,0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5e3f7b673ba9991dc9cabcfa,2021-01-20_18h15.46.097,Spanish_step2,2020.2.3,Win32,60,,,right,0.63337,0,10,10,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5e3f7b673ba9991dc9cabcfa,2021-01-20_18h15.46.097,Spanish_step2,2020.2.3,Win32,60,,,right,0.45596,1,0,11,9,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5e3f7b673ba9991dc9cabcfa,2021-01-20_18h15.46.097,Spanish_step2,2020.2.3,Win32,60,,,left,0.51127,1,1,12,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5e3f7b673ba9991dc9cabcfa,2021-01-20_18h15.46.097,Spanish_step2,2020.2.3,Win32,60,,,left,0.41998,1,2,13,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5e3f7b673ba9991dc9cabcfa,2021-01-20_18h15.46.097,Spanish_step2,2020.2.3,Win32,60,,,left,0.483755,1,3,14,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5e3f7b673ba9991dc9cabcfa,2021-01-20_18h15.46.097,Spanish_step2,2020.2.3,Win32,60,,,left,0.38335,1,4,15,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5e3f7b673ba9991dc9cabcfa,2021-01-20_18h15.46.097,Spanish_step2,2020.2.3,Win32,60,,,left,0.455705,1,5,16,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5e3f7b673ba9991dc9cabcfa,2021-01-20_18h15.46.097,Spanish_step2,2020.2.3,Win32,60,,,left,0.435225,1,6,17,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5e3f7b673ba9991dc9cabcfa,2021-01-20_18h15.46.097,Spanish_step2,2020.2.3,Win32,60,,,right,0.561465,1,7,18,6,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5e3f7b673ba9991dc9cabcfa,2021-01-20_18h15.46.097,Spanish_step2,2020.2.3,Win32,60,,,right,0.71216,1,8,19,10,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5e3f7b673ba9991dc9cabcfa,2021-01-20_18h15.46.097,Spanish_step2,2020.2.3,Win32,60,,,right,0.43308,1,9,20,7,1,,,,,,,,,,,,,,,,,,,,,,,
