resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,key_resp.keys,key_resp.rt
right,1.912955,0,0,0,1,1,stim/VC_11.wav,5d7c7425c0d7db00187b1199,2021-01-20_21h22.45.955,Spanish_step2,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,1.703925,0,1,1,0,1,stim/VC_01.wav,5d7c7425c0d7db00187b1199,2021-01-20_21h22.45.955,Spanish_step2,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5d7c7425c0d7db00187b1199,2021-01-20_21h22.45.955,Spanish_step2,2020.2.3,Win32,60,space,1.307905,left,1.00869,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5d7c7425c0d7db00187b1199,2021-01-20_21h22.45.955,Spanish_step2,2020.2.3,Win32,60,,,right,1.13945,0,1,1,6,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5d7c7425c0d7db00187b1199,2021-01-20_21h22.45.955,Spanish_step2,2020.2.3,Win32,60,,,right,0.62556,0,2,2,9,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5d7c7425c0d7db00187b1199,2021-01-20_21h22.45.955,Spanish_step2,2020.2.3,Win32,60,,,right,1.027035,0,3,3,7,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5d7c7425c0d7db00187b1199,2021-01-20_21h22.45.955,Spanish_step2,2020.2.3,Win32,60,,,left,0.58086,0,4,4,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5d7c7425c0d7db00187b1199,2021-01-20_21h22.45.955,Spanish_step2,2020.2.3,Win32,60,,,right,0.681375,0,5,5,10,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5d7c7425c0d7db00187b1199,2021-01-20_21h22.45.955,Spanish_step2,2020.2.3,Win32,60,,,left,0.5845,0,6,6,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5d7c7425c0d7db00187b1199,2021-01-20_21h22.45.955,Spanish_step2,2020.2.3,Win32,60,,,right,0.619345,0,7,7,8,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5d7c7425c0d7db00187b1199,2021-01-20_21h22.45.955,Spanish_step2,2020.2.3,Win32,60,,,left,0.49354,0,8,8,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5d7c7425c0d7db00187b1199,2021-01-20_21h22.45.955,Spanish_step2,2020.2.3,Win32,60,,,left,1.16751,0,9,9,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5d7c7425c0d7db00187b1199,2021-01-20_21h22.45.955,Spanish_step2,2020.2.3,Win32,60,,,left,0.73784,0,10,10,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5d7c7425c0d7db00187b1199,2021-01-20_21h22.45.955,Spanish_step2,2020.2.3,Win32,60,,,left,0.573255,1,0,11,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5d7c7425c0d7db00187b1199,2021-01-20_21h22.45.955,Spanish_step2,2020.2.3,Win32,60,,,left,0.739575,1,1,12,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5d7c7425c0d7db00187b1199,2021-01-20_21h22.45.955,Spanish_step2,2020.2.3,Win32,60,,,right,0.59273,1,2,13,10,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5d7c7425c0d7db00187b1199,2021-01-20_21h22.45.955,Spanish_step2,2020.2.3,Win32,60,,,left,0.70824,1,3,14,0,1,,,,,,,,,,,,,,,,,,,,,,,
