resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,key_resp.keys,key_resp.rt
left,2.33815,0,0,0,1,1,stim/VC_11.wav,,2020-12-28_17h35.40.941,English_step1,2020.2.3,Linux x86_64,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,2.180455,0,1,1,0,1,stim/VC_01.wav,,2020-12-28_17h35.40.941,English_step1,2020.2.3,Linux x86_64,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,,2020-12-28_17h35.40.941,English_step1,2020.2.3,Linux x86_64,60,space,1.48889,left,0.923935,0,0,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,,2020-12-28_17h35.40.941,English_step1,2020.2.3,Linux x86_64,60,,,right,1.046055,0,1,1,10,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,,2020-12-28_17h35.40.941,English_step1,2020.2.3,Linux x86_64,60,,,right,1.68597,0,2,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,,2020-12-28_17h35.40.941,English_step1,2020.2.3,Linux x86_64,60,,,left,0.653525,0,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,,2020-12-28_17h35.40.941,English_step1,2020.2.3,Linux x86_64,60,,,left,1.117185,0,4,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,,2020-12-28_17h35.40.941,English_step1,2020.2.3,Linux x86_64,60,,,left,0.71588,0,5,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,,2020-12-28_17h35.40.941,English_step1,2020.2.3,Linux x86_64,60,,,right,0.48272,0,6,6,4,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,,2020-12-28_17h35.40.941,English_step1,2020.2.3,Linux x86_64,60,,,left,0.751035,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,,2020-12-28_17h35.40.941,English_step1,2020.2.3,Linux x86_64,60,,,right,0.40049,0,8,8,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,,2020-12-28_17h35.40.941,English_step1,2020.2.3,Linux x86_64,60,,,left,0.584485,0,9,9,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,,2020-12-28_17h35.40.941,English_step1,2020.2.3,Linux x86_64,60,,,right,0.435215,0,10,10,9,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,,2020-12-28_17h35.40.941,English_step1,2020.2.3,Linux x86_64,60,,,right,0.700395,1,0,11,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,,2020-12-28_17h35.40.941,English_step1,2020.2.3,Linux x86_64,60,,,left,0.535395,1,1,12,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,,2020-12-28_17h35.40.941,English_step1,2020.2.3,Linux x86_64,60,,,right,0.70064,1,2,13,9,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,,2020-12-28_17h35.40.941,English_step1,2020.2.3,Linux x86_64,60,,,left,0.449905,1,3,14,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,,2020-12-28_17h35.40.941,English_step1,2020.2.3,Linux x86_64,60,,,left,0.9027,1,4,15,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,,2020-12-28_17h35.40.941,English_step1,2020.2.3,Linux x86_64,60,,,left,0.43497,1,5,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,
