resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,key_resp.keys,key_resp.rt
left,6.354075,0,0,0,0,1,stim/VC_01.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,1.39878,0,1,1,1,1,stim/VC_11.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,space,3.337,right,0.896125,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.618305,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,left,1.30715,0,2,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.865575,0,3,3,8,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.59122,0,4,4,9,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,2.333155,0,5,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,left,0.79881,0,6,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,left,0.61773,0,7,7,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.56569,0,8,8,10,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.58485,0,9,9,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.652335,0,10,10,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.507405,1,0,11,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,left,0.618255,1,1,12,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,left,0.434265,1,2,13,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.645285,1,3,14,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.63399,1,4,15,9,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.584135,1,5,16,8,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,left,0.68321,1,6,17,3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,left,0.55306,1,7,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.792665,1,8,19,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.533125,1,9,20,10,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,left,1.629345,1,10,21,4,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,1.23466,2,0,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.838825,2,1,23,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.484295,2,2,24,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.54944,2,3,25,8,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,left,0.673535,2,4,26,3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,left,0.61502,2,5,27,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,left,0.634285,2,6,28,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,1.28401,2,7,29,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.570865,2,8,30,10,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,left,0.506085,2,9,31,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.617705,2,10,32,9,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,left,1.62273,,,,,,4,0,3.631995,0,0,0,1,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,left,1.416945,,,,,,,,,0,1,1,3,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,left,0.585195,,,,,,,,,0,2,2,0,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.720235,,,,,,,,,0,3,3,10,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.62494,,,,,,,,,0,4,4,7,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.74916,,,,,,,,,0,5,5,4,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.622975,,,,,,,,,0,6,6,5,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.45102,,,,,,,,,0,7,7,8,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.482235,,,,,,,,,0,8,8,9,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,left,0.919355,,,,,,,,,0,9,9,2,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.68437,,,,,,,,,0,10,10,6,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.564915,,,,,,,,,1,0,11,6,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.452275,,,,,,,,,1,1,12,7,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,left,0.54084,,,,,,,,,1,2,13,1,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.558365,,,,,,,,,1,3,14,8,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,left,0.746285,,,,,,,,,1,4,15,3,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.496035,,,,,,,,,1,5,16,9,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,left,0.381755,,,,,,,,,1,6,17,4,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.51705,,,,,,,,,1,7,18,10,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,right,0.717225,,,,,,,,,1,8,19,5,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,left,0.4886,,,,,,,,,1,9,20,2,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,left,0.88427,,,,,,,,,1,10,21,0,1,,,,,,,,,,,,,,,,
,,,,,,,stim2/pa+25.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,left,1.49451,0,0,0,4,1,,,,,,,,,
,,,,,,,stim2/pa+35.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,left,0.517195,0,1,1,6,1,,,,,,,,,
,,,,,,,stim2/pa+30.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,left,0.535685,0,2,2,5,1,,,,,,,,,
,,,,,,,stim2/pa+45.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,left,0.706345,0,3,3,8,1,,,,,,,,,
,,,,,,,stim2/pa+05.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,left,0.436855,0,4,4,0,1,,,,,,,,,
,,,,,,,stim2/pa-05.wav,5f989fa02b5a611b2df1a305,2020-12-28_11h24.50.464,English_step1,2020.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,right,0.564975,0,5,5,10,1,,,,,,,,,
