resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,key_resp.keys,key_resp.rt
right,1.48596,0,0,0,1,1,stim/VC_11.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.68413,0,1,1,0,1,stim/VC_01.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,space,2.702355,left,0.76461,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.603535,0,1,1,8,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.68704,0,2,2,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.67043,0,3,3,9,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,2.34949,0,4,4,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.65394,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,left,0.601855,0,6,6,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.65121,0,7,7,10,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.60277,0,8,8,7,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.569815,0,9,9,6,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.60214,0,10,10,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,left,2.267055,1,0,11,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.805035,1,1,12,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.568695,1,2,13,9,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.535345,1,3,14,6,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.535165,1,4,15,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.701225,1,5,16,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.570785,1,6,17,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.82242,1,7,18,10,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.597435,1,8,19,7,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.507195,1,9,20,8,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,left,0.53506,1,10,21,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.603615,2,0,22,7,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.769435,2,1,23,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.668005,2,2,24,8,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,left,0.98579,2,3,25,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.80083,2,4,26,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.60187,2,5,27,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.65128,2,6,28,9,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.569445,2,7,29,6,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,left,0.637635,2,8,30,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.53601,2,9,31,10,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.9357,2,10,32,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,left,1.087185,,,,,,7,2.62338,0,0,0,1,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.6202,,,,,,,,0,1,1,9,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5ed39d114858d002a0691781,2020-12-17_22h57.18.956,2_afc_fren,2020.2.3,Win32,60,,,right,0.60128,,,,,,,,0,2,2,8,1,,,,,,,,,,,,,,,,
