resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,key_resp.keys,key_resp.rt
left,1.690255,0,0,0,0,1,stim/VC_01.wav,5b77869d338a9300015468cf,2021-01-20_00h59.51.815,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0.867415,0,1,1,1,1,stim/VC_11.wav,5b77869d338a9300015468cf,2021-01-20_00h59.51.815,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5b77869d338a9300015468cf,2021-01-20_00h59.51.815,English_step1,2020.2.3,Win32,60,space,2.151045,right,0.996065,0,0,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5b77869d338a9300015468cf,2021-01-20_00h59.51.815,English_step1,2020.2.3,Win32,60,,,right,0.684495,0,1,1,8,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5b77869d338a9300015468cf,2021-01-20_00h59.51.815,English_step1,2020.2.3,Win32,60,,,left,0.735435,0,2,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5b77869d338a9300015468cf,2021-01-20_00h59.51.815,English_step1,2020.2.3,Win32,60,,,left,0.761375,0,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5b77869d338a9300015468cf,2021-01-20_00h59.51.815,English_step1,2020.2.3,Win32,60,,,right,0.62625,0,4,4,10,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5b77869d338a9300015468cf,2021-01-20_00h59.51.815,English_step1,2020.2.3,Win32,60,,,right,0.548,0,5,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5b77869d338a9300015468cf,2021-01-20_00h59.51.815,English_step1,2020.2.3,Win32,60,,,left,0.717435,0,6,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5b77869d338a9300015468cf,2021-01-20_00h59.51.815,English_step1,2020.2.3,Win32,60,,,left,0.62083,0,7,7,3,1,,,,,,,,,,,,,,,,,,,,,,,,
