resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,key_resp.keys,key_resp.rt
right,2.248,0,0,0,1,1,stim/VC_11.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,13.72,0,1,1,0,1,stim/VC_01.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,space,10.168,right,0.8,0,0,0,8,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,right,1.033,0,1,1,7,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,left,0.468,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,left,4.534,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,left,0.664,0,4,4,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,right,0.326,0,5,5,10,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,right,0.522,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,right,0.602,0,7,7,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,left,0.307,0,8,8,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,right,0.771,0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,left,0.35,0,10,10,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,left,0.306,1,0,11,6,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,right,0.323,1,1,12,10,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,right,0.284,1,2,13,9,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,left,0.398,1,3,14,7,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,right,0.354,1,4,15,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,left,0.71,1,5,16,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,left,0.802,1,6,17,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,left,0.788,1,7,18,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,left,0.683,1,8,19,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,left,1.774,1,9,20,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,right,0.517,1,10,21,8,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,right,0.56,2,0,22,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,left,0.457,2,1,23,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,right,0.598,2,2,24,8,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,right,0.82,2,3,25,10,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,left,0.284,2,4,26,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,left,3.184,2,5,27,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,right,0.624,2,6,28,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,right,0.674,2,7,29,6,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,right,1.093,2,8,30,7,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,left,0.509,2,9,31,9,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,right,0.568,2,10,32,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,left,1.087,,,,,,7,4.595,0,0,0,1,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,left,0.591,,,,,,,,0,1,1,0,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5ef1499d2d63da73cc0e2599,2021-01-20_14h25.04.276,2_afc_fren,2020.2.3,Win32,60,,,right,0.568,,,,,,,,0,2,2,5,1,,,,,,,,,,,,,,,,
