resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,key_resp.keys,key_resp.rt
right,2.951,0,0,0,0,1,stim/VC_01.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_12h49.28.768,English_step1,2020.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,1.525,0,1,1,1,1,stim/VC_11.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_12h49.28.768,English_step1,2020.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_12h49.28.768,English_step1,2020.2.3,MacIntel,60,space,2.237,right,1.218,0,0,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_12h49.28.768,English_step1,2020.2.3,MacIntel,60,,,right,0.846,0,1,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_12h49.28.768,English_step1,2020.2.3,MacIntel,60,,,right,0.803,0,2,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_12h49.28.768,English_step1,2020.2.3,MacIntel,60,,,left,0.74,0,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_12h49.28.768,English_step1,2020.2.3,MacIntel,60,,,left,0.656,0,4,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_12h49.28.768,English_step1,2020.2.3,MacIntel,60,,,right,0.658,0,5,5,8,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_12h49.28.768,English_step1,2020.2.3,MacIntel,60,,,right,0.741,0,6,6,10,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_12h49.28.768,English_step1,2020.2.3,MacIntel,60,,,left,2.122,0,7,7,3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_12h49.28.768,English_step1,2020.2.3,MacIntel,60,,,right,6.025,0,8,8,4,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_12h49.28.768,English_step1,2020.2.3,MacIntel,60,,,right,0.673,0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,
