resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,key_resp.keys,key_resp.rt
right,2.1699,0,0,0,1,1,stim/VC_11.wav,5c72dea09048710001bce0d4,2021-01-19_21h37.44.347,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,1.389485,0,1,1,0,1,stim/VC_01.wav,5c72dea09048710001bce0d4,2021-01-19_21h37.44.347,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5c72dea09048710001bce0d4,2021-01-19_21h37.44.347,English_step1,2020.2.3,Win32,60,space,2.89873,left,2.23197,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5c72dea09048710001bce0d4,2021-01-19_21h37.44.347,English_step1,2020.2.3,Win32,60,,,left,1.397795,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5c72dea09048710001bce0d4,2021-01-19_21h37.44.347,English_step1,2020.2.3,Win32,60,,,left,1.34911,0,2,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5c72dea09048710001bce0d4,2021-01-19_21h37.44.347,English_step1,2020.2.3,Win32,60,,,right,1.105785,0,3,3,10,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5c72dea09048710001bce0d4,2021-01-19_21h37.44.347,English_step1,2020.2.3,Win32,60,,,right,1.491685,0,4,4,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5c72dea09048710001bce0d4,2021-01-19_21h37.44.347,English_step1,2020.2.3,Win32,60,,,right,2.88337,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5c72dea09048710001bce0d4,2021-01-19_21h37.44.347,English_step1,2020.2.3,Win32,60,,,right,1.385725,0,6,6,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5c72dea09048710001bce0d4,2021-01-19_21h37.44.347,English_step1,2020.2.3,Win32,60,,,right,1.215655,0,7,7,9,1,,,,,,,,,,,,,,,,,,,,,,,,
