resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran
,,,,,,,stim/VC_09.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,right,0.558045,1,9,20,8,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,right,0.51678,1,10,21,10,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,right,0.476095,2,0,22,7,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,right,0.457155,2,1,23,9,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,left,0.724125,2,2,24,3,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,left,0.781655,2,3,25,2,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,right,0.874505,2,4,26,5,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,right,0.70548,2,5,27,10,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,right,0.552965,2,6,28,8,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,left,0.694355,2,7,29,0,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,right,1.067875,2,8,30,4,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,left,0.678955,2,9,31,1,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,right,0.657085,2,10,32,6,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,right,1.09943,,,,,,4,0,3.598485,0,0,0,4,1,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,right,0.80915,,,,,,,,,0,1,1,9,1,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,right,0.69581,,,,,,,,,0,2,2,5,1,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,right,0.564965,,,,,,,,,0,3,3,8,1,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,right,0.626425,,,,,,,,,0,4,4,10,1,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,left,0.79091,,,,,,,,,0,5,5,1,1,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,right,0.59513,,,,,,,,,0,6,6,6,1,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,left,0.52588,,,,,,,,,0,7,7,0,1,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,right,0.515565,,,,,,,,,0,8,8,7,1,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,left,0.845425,,,,,,,,,0,9,9,3,1,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,left,0.587345,,,,,,,,,0,10,10,2,1,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,right,0.5278,,,,,,,,,1,0,11,5,1,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,right,0.69344,,,,,,,,,1,1,12,6,1,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,left,0.57615,,,,,,,,,1,2,13,2,1,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,left,0.75171,,,,,,,,,1,3,14,3,1,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,left,0.513555,,,,,,,,,1,4,15,0,1,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,right,0.572525,,,,,,,,,1,5,16,9,1,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,right,0.614435,,,,,,,,,1,6,17,10,1,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,right,0.578335,,,,,,,,,1,7,18,7,1,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,left,0.57771,,,,,,,,,1,8,19,4,1,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,right,0.610795,,,,,,,,,1,9,20,8,1,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,left,0.5214,,,,,,,,,1,10,21,1,1,,,,,,,,,,,,,,
,,,,,,,stim2/pa-30.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,1.776485,0,0,0,15,1,,,,,,,
,,,,,,,stim2/pa+35.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.74717,0,1,1,6,1,,,,,,,
,,,,,,,stim2/pa-15.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.58117,0,2,2,12,1,,,,,,,
,,,,,,,stim2/pa+10.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.88905,0,3,3,1,1,,,,,,,
,,,,,,,stim2/pa+40.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.681325,0,4,4,7,1,,,,,,,
,,,,,,,stim2/pa+05.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.54703,0,5,5,0,1,,,,,,,
,,,,,,,stim2/pa-20.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.76073,0,6,6,13,1,,,,,,,
,,,,,,,stim2/pa+30.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,1.25906,0,7,7,5,1,,,,,,,
,,,,,,,stim2/pa+15.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.742705,0,8,8,2,1,,,,,,,
,,,,,,,stim2/pa+50.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.99547,0,9,9,9,1,,,,,,,
,,,,,,,stim2/pa+25.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.642445,0,10,10,4,1,,,,,,,
,,,,,,,stim2/pa+45.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.97934,0,11,11,8,1,,,,,,,
,,,,,,,stim2/pa-05.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.577445,0,12,12,10,1,,,,,,,
,,,,,,,stim2/pa-25.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.556105,0,13,13,14,1,,,,,,,
,,,,,,,stim2/pa-35.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.609745,0,14,14,16,1,,,,,,,
,,,,,,,stim2/pa+20.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.759325,0,15,15,3,1,,,,,,,
,,,,,,,stim2/pa-10.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.69923,0,16,16,11,1,,,,,,,
,,,,,,,stim2/pa+45.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.8357,1,0,17,8,1,,,,,,,
,,,,,,,stim2/pa-30.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.68141,1,1,18,15,1,,,,,,,
,,,,,,,stim2/pa+10.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.675205,1,2,19,1,1,,,,,,,
,,,,,,,stim2/pa-25.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.733125,1,3,20,14,1,,,,,,,
,,,,,,,stim2/pa-05.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.68149,1,4,21,10,1,,,,,,,
,,,,,,,stim2/pa+20.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.589765,1,5,22,3,1,,,,,,,
,,,,,,,stim2/pa-10.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.775465,1,6,23,11,1,,,,,,,
,,,,,,,stim2/pa-15.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.707045,1,7,24,12,1,,,,,,,
,,,,,,,stim2/pa-20.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.576415,1,8,25,13,1,,,,,,,
,,,,,,,stim2/pa+35.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.64346,1,9,26,6,1,,,,,,,
,,,,,,,stim2/pa+05.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.62938,1,10,27,0,1,,,,,,,
,,,,,,,stim2/pa+15.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.57208,1,11,28,2,1,,,,,,,
,,,,,,,stim2/pa-35.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.727235,1,12,29,16,1,,,,,,,
,,,,,,,stim2/pa+50.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.678265,1,13,30,9,1,,,,,,,
,,,,,,,stim2/pa+40.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.706445,1,14,31,7,1,,,,,,,
,,,,,,,stim2/pa+30.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.6342,1,15,32,5,1,,,,,,,
,,,,,,,stim2/pa+25.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.606585,1,16,33,4,1,,,,,,,
,,,,,,,stim2/pa-05.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.515915,2,0,34,10,1,,,,,,,
,,,,,,,stim2/pa+15.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,1.077245,2,1,35,2,1,,,,,,,
,,,,,,,stim2/pa+50.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.6927,2,2,36,9,1,,,,,,,
,,,,,,,stim2/pa-25.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.67674,2,3,37,14,1,,,,,,,
,,,,,,,stim2/pa-30.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.575255,2,4,38,15,1,,,,,,,
,,,,,,,stim2/pa+45.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.644825,2,5,39,8,1,,,,,,,
,,,,,,,stim2/pa+25.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.543005,2,6,40,4,1,,,,,,,
,,,,,,,stim2/pa+30.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.67611,2,7,41,5,1,,,,,,,
,,,,,,,stim2/pa-10.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.69348,2,8,42,11,1,,,,,,,
,,,,,,,stim2/pa-20.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.627375,2,9,43,13,1,,,,,,,
,,,,,,,stim2/pa-15.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.594055,2,10,44,12,1,,,,,,,
,,,,,,,stim2/pa+10.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.57841,2,11,45,1,1,,,,,,,
,,,,,,,stim2/pa+40.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.61387,2,12,46,7,1,,,,,,,
,,,,,,,stim2/pa+05.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.463275,2,13,47,0,1,,,,,,,
,,,,,,,stim2/pa-35.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.506995,2,14,48,16,1,,,,,,,
,,,,,,,stim2/pa+20.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.410905,2,15,49,3,1,,,,,,,
,,,,,,,stim2/pa+35.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.41309,2,16,50,6,1,,,,,,,
,,,,,,,stim2/pa+15.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,1.265035,,,,,,q,2.370855,0,0,0,2,1
,,,,,,,stim2/pa+10.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.738035,,,,,,,,0,1,1,1,1
,,,,,,,stim2/pa+05.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.53837,,,,,,,,0,2,2,0,1
,,,,,,,stim2/pa+25.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.490915,,,,,,,,0,3,3,4,1
,,,,,,,stim2/pa-10.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.69258,,,,,,,,0,4,4,11,1
,,,,,,,stim2/pa-20.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.829605,,,,,,,,0,5,5,13,1
,,,,,,,stim2/pa-35.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.6734,,,,,,,,0,6,6,16,1
,,,,,,,stim2/pa+30.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.65733,,,,,,,,0,7,7,5,1
,,,,,,,stim2/pa+50.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.59124,,,,,,,,0,8,8,9,1
,,,,,,,stim2/pa-25.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,1.52297,,,,,,,,0,9,9,14,1
,,,,,,,stim2/pa-30.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.797695,,,,,,,,0,10,10,15,1
,,,,,,,stim2/pa+20.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.810715,,,,,,,,0,11,11,3,1
,,,,,,,stim2/pa-05.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,left,0.660545,,,,,,,,0,12,12,10,1
,,,,,,,stim2/pa-15.wav,5a5c0728ac5624000153f533,2020-12-22_14h41.00.411,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,right,0.72747,,,,,,,,0,13,13,12,1
