resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,key_resp.keys,key_resp.rt
left,2.589,0,0,0,0,1,stim/VC_01.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,1.226,0,1,1,1,1,stim/VC_11.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,space,1.682,left,1.484,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,right,0.985,0,1,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,right,1.063,0,2,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,left,0.836,0,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,left,1.02,0,4,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,right,0.861,0,5,5,10,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,right,1.12,0,6,6,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,right,0.746,0,7,7,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,right,0.603,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,right,0.596,0,9,9,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,right,1.313,0,10,10,3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,right,0.623,1,0,11,10,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,left,0.755,1,1,12,3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,left,0.619,1,2,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,right,1.437,1,3,14,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,left,0.948,1,4,15,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,right,0.698,1,5,16,8,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,right,0.809,1,6,17,4,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,left,0.697,1,7,18,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,right,0.643,1,8,19,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,right,0.646,1,9,20,9,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,right,0.686,1,10,21,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,left,0.52,2,0,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,left,0.745,2,1,23,3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,right,0.558,2,2,24,10,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,right,0.579,2,3,25,8,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,right,0.605,2,4,26,9,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,right,0.802,2,5,27,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,left,0.557,2,6,28,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,right,0.585,2,7,29,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,right,0.58,2,8,30,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,left,0.701,2,9,31,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,right,0.908,2,10,32,4,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,right,0.692,,,,,,4,0,2.381,0,0,0,9,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,right,0.861,,,,,,,,,0,1,1,5,1,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5ad9fe1b80491c000142e065,2021-02-24_20h10.01.957,English_step1,2020.2.3,Win32,60,,,left,0.646,,,,,,,,,0,2,2,3,1,,,,,,,,,,,,,,,,
