resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,key_resp.keys,key_resp.rt
left,1.804685,0,0,0,0,1,stim/VC_01.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0.66423,0,1,1,1,1,stim/VC_11.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,space,1.342215,right,0.694005,0,0,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,left,0.59423,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,right,0.580025,0,2,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,right,0.554675,0,3,3,8,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,right,0.525135,0,4,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,right,0.624605,0,5,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,right,0.549765,0,6,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,right,0.71658,0,7,7,9,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,left,0.5288,0,8,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,right,0.63025,0,9,9,10,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,right,1.216525,0,10,10,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,right,0.670115,1,0,11,10,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,right,1.061465,1,1,12,4,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,right,0.664555,1,2,13,9,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,right,0.608655,1,3,14,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,right,0.728425,1,4,15,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,right,0.68215,1,5,16,8,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,right,0.86882,1,6,17,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,left,0.780485,1,7,18,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,right,1.28248,1,8,19,3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,left,1.218295,1,9,20,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,left,0.651515,1,10,21,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,right,0.58621,2,0,22,10,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,right,0.700255,2,1,23,8,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,right,0.74126,2,2,24,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5c0720b08ea12d0001e8f6ac,2021-01-01_11h03.43.115,English_step1,2020.2.3,Win32,60,,,right,0.71625,2,3,25,7,1,,,,,,,,,,,,,,,,,,,,,,,,
