resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,key_resp.keys,key_resp.rt
right,2.08231,0,0,0,1,1,stim/VC_11.wav,5d4cc624ae079c0019f544b6,2021-01-19_22h35.44.468,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,1.913515,0,1,1,0,1,stim/VC_01.wav,5d4cc624ae079c0019f544b6,2021-01-19_22h35.44.468,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5d4cc624ae079c0019f544b6,2021-01-19_22h35.44.468,English_step1,2020.2.3,Win32,60,space,3.961465,left,1.880905,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5d4cc624ae079c0019f544b6,2021-01-19_22h35.44.468,English_step1,2020.2.3,Win32,60,,,left,0.83575,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5d4cc624ae079c0019f544b6,2021-01-19_22h35.44.468,English_step1,2020.2.3,Win32,60,,,left,0.94244,0,2,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5d4cc624ae079c0019f544b6,2021-01-19_22h35.44.468,English_step1,2020.2.3,Win32,60,,,left,1.092145,0,3,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5d4cc624ae079c0019f544b6,2021-01-19_22h35.44.468,English_step1,2020.2.3,Win32,60,,,right,0.81747,0,4,4,8,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5d4cc624ae079c0019f544b6,2021-01-19_22h35.44.468,English_step1,2020.2.3,Win32,60,,,left,0.76011,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5d4cc624ae079c0019f544b6,2021-01-19_22h35.44.468,English_step1,2020.2.3,Win32,60,,,left,0.764305,0,6,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5d4cc624ae079c0019f544b6,2021-01-19_22h35.44.468,English_step1,2020.2.3,Win32,60,,,right,0.489955,0,7,7,10,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5d4cc624ae079c0019f544b6,2021-01-19_22h35.44.468,English_step1,2020.2.3,Win32,60,,,right,0.93518,0,8,8,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5d4cc624ae079c0019f544b6,2021-01-19_22h35.44.468,English_step1,2020.2.3,Win32,60,,,left,0.41437,0,9,9,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5d4cc624ae079c0019f544b6,2021-01-19_22h35.44.468,English_step1,2020.2.3,Win32,60,,,right,0.885365,0,10,10,9,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5d4cc624ae079c0019f544b6,2021-01-19_22h35.44.468,English_step1,2020.2.3,Win32,60,,,left,1.06998,1,0,11,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5d4cc624ae079c0019f544b6,2021-01-19_22h35.44.468,English_step1,2020.2.3,Win32,60,,,left,0.73636,1,1,12,3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5d4cc624ae079c0019f544b6,2021-01-19_22h35.44.468,English_step1,2020.2.3,Win32,60,,,left,0.594925,1,2,13,1,1,,,,,,,,,,,,,,,,,,,,,,,,
