resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,key_resp.keys,key_resp.rt
right,1.293795,0,0,0,1,1,stim/VC_11.wav,5ed39d114858d002a0691781,2020-12-16_19h57.52.696,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.849335,0,1,1,0,1,stim/VC_01.wav,5ed39d114858d002a0691781,2020-12-16_19h57.52.696,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5ed39d114858d002a0691781,2020-12-16_19h57.52.696,English_step1,2020.2.3,Win32,60,space,1.887005,right,0.84958,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5ed39d114858d002a0691781,2020-12-16_19h57.52.696,English_step1,2020.2.3,Win32,60,,,right,0.71681,0,1,1,10,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5ed39d114858d002a0691781,2020-12-16_19h57.52.696,English_step1,2020.2.3,Win32,60,,,right,0.580065,0,2,2,9,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5ed39d114858d002a0691781,2020-12-16_19h57.52.696,English_step1,2020.2.3,Win32,60,,,right,1.942965,0,3,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5ed39d114858d002a0691781,2020-12-16_19h57.52.696,English_step1,2020.2.3,Win32,60,,,right,0.813265,0,4,4,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5ed39d114858d002a0691781,2020-12-16_19h57.52.696,English_step1,2020.2.3,Win32,60,,,right,0.66434,0,5,5,8,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5ed39d114858d002a0691781,2020-12-16_19h57.52.696,English_step1,2020.2.3,Win32,60,,,left,0.652745,0,6,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5ed39d114858d002a0691781,2020-12-16_19h57.52.696,English_step1,2020.2.3,Win32,60,,,right,0.80015,0,7,7,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5ed39d114858d002a0691781,2020-12-16_19h57.52.696,English_step1,2020.2.3,Win32,60,,,right,0.967305,0,8,8,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5ed39d114858d002a0691781,2020-12-16_19h57.52.696,English_step1,2020.2.3,Win32,60,,,right,0.86613,0,9,9,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5ed39d114858d002a0691781,2020-12-16_19h57.52.696,English_step1,2020.2.3,Win32,60,,,left,0.849925,0,10,10,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5ed39d114858d002a0691781,2020-12-16_19h57.52.696,English_step1,2020.2.3,Win32,60,,,right,0.90374,1,0,11,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5ed39d114858d002a0691781,2020-12-16_19h57.52.696,English_step1,2020.2.3,Win32,60,,,right,0.769385,1,1,12,3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5ed39d114858d002a0691781,2020-12-16_19h57.52.696,English_step1,2020.2.3,Win32,60,,,right,0.85151,1,2,13,5,1,,,,,,,,,,,,,,,,,,,,,,,,
