resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,key_resp.keys,key_resp.rt
left,2.94425,0,0,0,0,1,stim/VC_01.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_13h03.00.751,English_step1,2020.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,1.089195,0,1,1,1,1,stim/VC_11.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_13h03.00.751,English_step1,2020.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_13h03.00.751,English_step1,2020.2.3,MacIntel,60,space,1.302605,right,0.83294,0,0,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_13h03.00.751,English_step1,2020.2.3,MacIntel,60,,,right,0.819115,0,1,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_13h03.00.751,English_step1,2020.2.3,MacIntel,60,,,right,0.73982,0,2,2,9,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_13h03.00.751,English_step1,2020.2.3,MacIntel,60,,,right,0.917595,0,3,3,8,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_13h03.00.751,English_step1,2020.2.3,MacIntel,60,,,left,1.102995,0,4,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_13h03.00.751,English_step1,2020.2.3,MacIntel,60,,,right,0.80122,0,5,5,10,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_13h03.00.751,English_step1,2020.2.3,MacIntel,60,,,left,0.81924,0,6,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_13h03.00.751,English_step1,2020.2.3,MacIntel,60,,,right,0.91979,0,7,7,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_13h03.00.751,English_step1,2020.2.3,MacIntel,60,,,right,0.952105,0,8,8,4,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_13h03.00.751,English_step1,2020.2.3,MacIntel,60,,,left,0.884845,0,9,9,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_13h03.00.751,English_step1,2020.2.3,MacIntel,60,,,left,0.92076,0,10,10,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_13h03.00.751,English_step1,2020.2.3,MacIntel,60,,,left,0.80345,1,0,11,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_13h03.00.751,English_step1,2020.2.3,MacIntel,60,,,right,0.83619,1,1,12,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_13h03.00.751,English_step1,2020.2.3,MacIntel,60,,,left,0.762055,1,2,13,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_13h03.00.751,English_step1,2020.2.3,MacIntel,60,,,right,0.850875,1,3,14,9,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_13h03.00.751,English_step1,2020.2.3,MacIntel,60,,,right,0.945815,1,4,15,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_13h03.00.751,English_step1,2020.2.3,MacIntel,60,,,right,0.843905,1,5,16,10,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_13h03.00.751,English_step1,2020.2.3,MacIntel,60,,,left,0.795625,1,6,17,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_13h03.00.751,English_step1,2020.2.3,MacIntel,60,,,right,0.79076,1,7,18,5,1,,,,,,,,,,,,,,,,,,,,,,,,
