resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,key_resp.keys,key_resp.rt
left,8.099895,0,0,0,1,1,stim/VC_11.wav,5d7c7425c0d7db00187b1199,2021-01-20_05h01.52.781,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,1.409305,0,1,1,0,1,stim/VC_01.wav,5d7c7425c0d7db00187b1199,2021-01-20_05h01.52.781,English_step1,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5d7c7425c0d7db00187b1199,2021-01-20_05h01.52.781,English_step1,2020.2.3,Win32,60,space,3.13258,right,1.228485,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5d7c7425c0d7db00187b1199,2021-01-20_05h01.52.781,English_step1,2020.2.3,Win32,60,,,right,1.583615,0,1,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5d7c7425c0d7db00187b1199,2021-01-20_05h01.52.781,English_step1,2020.2.3,Win32,60,,,right,1.450065,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5d7c7425c0d7db00187b1199,2021-01-20_05h01.52.781,English_step1,2020.2.3,Win32,60,,,right,1.03276,0,3,3,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5d7c7425c0d7db00187b1199,2021-01-20_05h01.52.781,English_step1,2020.2.3,Win32,60,,,right,1.01146,0,4,4,8,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5d7c7425c0d7db00187b1199,2021-01-20_05h01.52.781,English_step1,2020.2.3,Win32,60,,,right,1.526185,0,5,5,9,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5d7c7425c0d7db00187b1199,2021-01-20_05h01.52.781,English_step1,2020.2.3,Win32,60,,,left,1.76678,0,6,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5d7c7425c0d7db00187b1199,2021-01-20_05h01.52.781,English_step1,2020.2.3,Win32,60,,,right,1.417195,0,7,7,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5d7c7425c0d7db00187b1199,2021-01-20_05h01.52.781,English_step1,2020.2.3,Win32,60,,,right,0.953075,0,8,8,3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5d7c7425c0d7db00187b1199,2021-01-20_05h01.52.781,English_step1,2020.2.3,Win32,60,,,right,1.022105,0,9,9,10,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5d7c7425c0d7db00187b1199,2021-01-20_05h01.52.781,English_step1,2020.2.3,Win32,60,,,right,0.99119,0,10,10,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5d7c7425c0d7db00187b1199,2021-01-20_05h01.52.781,English_step1,2020.2.3,Win32,60,,,right,0.834005,1,0,11,7,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5d7c7425c0d7db00187b1199,2021-01-20_05h01.52.781,English_step1,2020.2.3,Win32,60,,,right,0.74711,1,1,12,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5d7c7425c0d7db00187b1199,2021-01-20_05h01.52.781,English_step1,2020.2.3,Win32,60,,,right,1.26658,1,2,13,5,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5d7c7425c0d7db00187b1199,2021-01-20_05h01.52.781,English_step1,2020.2.3,Win32,60,,,right,1.08369,1,3,14,9,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5d7c7425c0d7db00187b1199,2021-01-20_05h01.52.781,English_step1,2020.2.3,Win32,60,,,right,1.56738,1,4,15,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5d7c7425c0d7db00187b1199,2021-01-20_05h01.52.781,English_step1,2020.2.3,Win32,60,,,right,0.900805,1,5,16,6,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5d7c7425c0d7db00187b1199,2021-01-20_05h01.52.781,English_step1,2020.2.3,Win32,60,,,left,1.092875,1,6,17,4,1,,,,,,,,,,,,,,,,,,,,,,,,
