resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,key_resp.keys,key_resp.rt
right,1.458,0,0,0,1,1,stim/VC_11.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.771,0,1,1,0,1,stim/VC_01.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,space,1.725,right,0.895,0,0,0,7,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,right,1.191,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,right,0.636,0,2,2,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,right,0.577,0,3,3,9,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,right,0.553,0,4,4,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,right,0.467,0,5,5,8,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,right,0.441,0,6,6,10,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,left,0.654,0,7,7,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,right,0.495,0,8,8,6,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,left,0.621,0,9,9,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,left,0.533,0,10,10,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,left,0.615,1,0,11,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,right,0.573,1,1,12,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,left,0.823,1,2,13,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,left,0.659,1,3,14,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,left,0.659,1,4,15,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,right,0.535,1,5,16,8,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,right,0.443,1,6,17,6,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,right,0.508,1,7,18,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,right,0.481,1,8,19,9,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,right,0.438,1,9,20,7,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,right,0.456,1,10,21,10,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,left,0.542,2,0,22,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,left,0.516,2,1,23,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,right,0.553,2,2,24,7,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,left,0.618,2,3,25,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,right,0.506,2,4,26,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,right,0.508,2,5,27,9,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,right,0.473,2,6,28,8,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,right,1.014,2,7,29,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,right,0.542,2,8,30,6,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,right,0.488,2,9,31,10,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5ad9fe1b80491c000142e065,2021-02-24_22h52.19.525,Spanish_step2,2020.2.3,Win32,60,,,right,0.91,2,10,32,4,1,,,,,,,,,,,,,,,,,,,,,,,
