resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,key_resp.keys,key_resp.rt
left,1.36517,0,0,0,0,1,stim/VC_01.wav,60069526535f9aa0acab5ba3,2021-02-24_16h25.11.563,Spanish_step2,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0.94254,0,1,1,1,1,stim/VC_11.wav,60069526535f9aa0acab5ba3,2021-02-24_16h25.11.563,Spanish_step2,2020.2.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,60069526535f9aa0acab5ba3,2021-02-24_16h25.11.563,Spanish_step2,2020.2.3,Win32,60,space,1.45218,right,0.736815,0,0,0,10,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,60069526535f9aa0acab5ba3,2021-02-24_16h25.11.563,Spanish_step2,2020.2.3,Win32,60,,,left,0.857815,0,1,1,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,60069526535f9aa0acab5ba3,2021-02-24_16h25.11.563,Spanish_step2,2020.2.3,Win32,60,,,left,0.706825,0,2,2,6,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,60069526535f9aa0acab5ba3,2021-02-24_16h25.11.563,Spanish_step2,2020.2.3,Win32,60,,,right,0.691585,0,3,3,7,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,60069526535f9aa0acab5ba3,2021-02-24_16h25.11.563,Spanish_step2,2020.2.3,Win32,60,,,left,0.692215,0,4,4,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,60069526535f9aa0acab5ba3,2021-02-24_16h25.11.563,Spanish_step2,2020.2.3,Win32,60,,,left,0.770765,0,5,5,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,60069526535f9aa0acab5ba3,2021-02-24_16h25.11.563,Spanish_step2,2020.2.3,Win32,60,,,left,0.88206,0,6,6,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,60069526535f9aa0acab5ba3,2021-02-24_16h25.11.563,Spanish_step2,2020.2.3,Win32,60,,,right,0.678765,0,7,7,4,1,,,,,,,,,,,,,,,,,,,,,,,
