"","participant","exp","l1","english","spanish","l3","l3_group"
"1","5b77869d338a9300015468cf","stops","Spanish",-0.074886600291614,-0.281849706129807,-0.345298468380301,"french"
"2","5c72dea09048710001bce0d4","stops","Spanish",-0.242838418101209,-0.0917669467450953,0.253444621829472,"french"
"3","5d159d0a8078020016aa60b9","stops","Spanish",0.922182160720146,-0.173703605395648,0.00719878895645611,"french"
"4","5d5c7b0c98683400182d00cb","stops","Spanish",0.391428036977397,1.17983062968827,1.04523086045688,"french"
"5","5e5e06a0394d0811996bd24a","stops","Spanish",-0.92958560411768,-1.12367224374318,-1.14790483014325,"french"
"6","5e9133f704391d46ee2bcb31","stops","Spanish",-0.408318354029245,-0.462927024977305,-0.150746354756124,"french"
"7","5eb0cb5afb9e2418da928edb","stops","Spanish",-0.595521964223013,-0.797473629286175,-0.413329433406907,"french"
"8","5eb471789686d82c24661cb3","stops","Spanish",-0.63482748266448,-0.635887642867711,-0.463363238504798,"french"
"9","5ec5a561c1172f5f55cfb425","stops","Spanish",1.88066306463619,-0.343815567298888,-0.555155804648568,"french"
"10","5f10dbe567c6dd412e0738cf","stops","Spanish",-0.304614424433164,-0.520476158244505,-0.40488483640884,"french"
"11","5f2f0ce447c28c13b4644609","stops","Spanish",-0.489048332283813,0.221476386560174,-0.317836634860118,"french"
"12","5f4928d947b9fe312e9980ad","stops","Spanish",-0.785832502565311,-0.504802708064114,-0.635196017254615,"french"
"13","5f627f278e84972eba87f841","stops","Spanish",-0.176661402346603,-0.284659402698368,-0.232507878873791,"french"
"14","5f83e5fac85c275782756b34","stops","Spanish",-0.723352844034197,-0.423602496834293,-0.598756045828454,"french"
"15","5fc58e33547d7a109d04a2b4","stops","Spanish",0.833654726186764,0.0771887391680233,-0.018104418530093,"french"
"16","5fc9b1252395584af6debd51","stops","Spanish",-0.416450699874824,-0.606655301923736,-0.187740713028097,"french"
"17","5fd34418e94b23000a800dcc","stops","Spanish",-0.596556583602177,-0.311979391999146,-0.3999435929653,"french"
