"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",2.50192460351187,2.93480968449097,2.50192460354038,-2.85167445213119e-11,-0.432885080979099,"5ed39d114858d002a0691781","esf8","ES","French"
