"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",5.29973799776023,4.24395431838686,3.03753003938265,2.26220795837758,1.05578367937337,"5fbb445fed317dc4907cfad4","esf5","ES","French"
