"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",3.93539664562094,3.07577026546332,2.47859291010455,1.45680373551638,0.859626380157613,"5d3df88c6a5b1e0001a91d8d","esf10","ES","French"
