"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",3.49677798416606,5.49923403592534,6.49971169629806,-3.002933712132,-2.00245605175928,"5fceb47a2cc34e169c85d3d7","esf15","ES","French"
