"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",4.49992500006771,5.90091635300318,5.29722198614939,-0.797296986081677,-1.40099135293547,"5ef34cc943115906d6aa397f","esf7","ES","French"
