resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,key_resp.keys,key_resp.rt
right,2.697815,0,0,0,0,1,stim/VC_01.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_18h39.11.140,Spanish_step2,2020.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0.835395,0,1,1,1,1,stim/VC_11.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_18h39.11.140,Spanish_step2,2020.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_18h39.11.140,Spanish_step2,2020.2.3,MacIntel,60,space,1.369325,right,1.170715,0,0,0,8,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_18h39.11.140,Spanish_step2,2020.2.3,MacIntel,60,,,right,1.40194,0,1,1,9,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_18h39.11.140,Spanish_step2,2020.2.3,MacIntel,60,,,right,1.251565,0,2,2,6,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_18h39.11.140,Spanish_step2,2020.2.3,MacIntel,60,,,left,0.751945,0,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_18h39.11.140,Spanish_step2,2020.2.3,MacIntel,60,,,right,0.768565,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_18h39.11.140,Spanish_step2,2020.2.3,MacIntel,60,,,right,0.698585,0,5,5,10,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_18h39.11.140,Spanish_step2,2020.2.3,MacIntel,60,,,right,0.901485,0,6,6,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_18h39.11.140,Spanish_step2,2020.2.3,MacIntel,60,,,right,1.939335,0,7,7,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_18h39.11.140,Spanish_step2,2020.2.3,MacIntel,60,,,left,1.069445,0,8,8,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_18h39.11.140,Spanish_step2,2020.2.3,MacIntel,60,,,right,1.10422,0,9,9,7,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_18h39.11.140,Spanish_step2,2020.2.3,MacIntel,60,,,left,1.614705,0,10,10,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_18h39.11.140,Spanish_step2,2020.2.3,MacIntel,60,,,right,1.190645,1,0,11,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_18h39.11.140,Spanish_step2,2020.2.3,MacIntel,60,,,right,1.19735,1,1,12,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_18h39.11.140,Spanish_step2,2020.2.3,MacIntel,60,,,right,1.246915,1,2,13,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5d3df88c6a5b1e0001a91d8d,2020-12-17_18h39.11.140,Spanish_step2,2020.2.3,MacIntel,60,,,left,1.506905,1,3,14,0,1,,,,,,,,,,,,,,,,,,,,,,,
