"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",4.67213823983413,4.98078938962109,4.98078938962109,-0.308651149786958,-0.308651149786956,"5f989fa02b5a611b2df1a305","esf17","ES","French"
