"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",5.09332852442001,4.0643495767388,6.70920320779042,-1.61587468337041,1.02897894768121,"5fa0bf0afbd42f13cf56e987","esf14","ES","French"
