"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",4.85601852026636,4.49945287942862,4.69612265885396,0.159895861412396,0.356565640837734,"5dc483cf74939e34e55c3619","esf4","ES","French"
