"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",4.29948588448907,4.93597380449952,4.06434957679705,0.235136307692017,-0.636487920010452,"5f56143fd7f57c9e86a26bfa","esh10","ES","Hungarian"
