"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",4.0990360252975,3.50113173216014,3.50113173217682,0.597904293120676,0.597904293137356,"5f5f5013f947f6000bd8ddcb","esf2","ES","French"
