"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",5.89960719379928,6.10128095224884,4.25565511530249,1.64395207849678,-0.201673758449558,"5ec28db2622c500632dc95bc","esh14","ES","Hungarian"
