"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",4.70245705782989,6.09908364699681,4.98078938962089,-0.278332331791003,-1.39662658916692,"5dd733664524e76dc4537fe2","esh1","ES","Hungarian"
