stimuli,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instrText.started,instrText.stopped,cross_tr.started,cross_tr.stopped,sound_1.started,sound_1.stopped,resp.keys,resp.rt,resp.started,resp.stopped,eefree_p.started,eefree_p.stopped,offree_practice.started,offree_practice.stopped,gotIT.started,gotIT.stopped,gotResponse.keys,gotResponse.rt,gotResponse.started,gotResponse.stopped,cross_tr_2.started,cross_tr_2.stopped,sound_2.started,sound_2.stopped,resp_2.keys,resp_2.rt,resp_2.started,resp_2.stopped,eefree_p_2.started,eefree_p_2.stopped,offree_practice_2.started,offree_practice_2.stopped,session,participant,date,expName,psychopyVersion,frameRate,
stim/VC_01.wav,0,0,0,0,,,,,15.410120300017297,None,16.252835700055584,16.658669099910185,16.742088759923355,None,left,0.3555306000635028,16.742087499937043,None,16.742087499937043,None,16.742087499937043,None,,,,,,,,,,,,,,,,,,,01,c,2020_Sep_16_2210,2_afc_eng,2020.2.3,59.947042783930044,
stim/VC_11.wav,0,1,1,1,,,,,,,17.133883999893442,17.542010899866,17.625320959975944,None,right,0.17035520006902516,17.625343899941072,None,17.625343899941072,None,17.625343899941072,None,,,,,,,,,,,,,,,,,,,01,c,2020_Sep_16_2210,2_afc_eng,2020.2.3,59.947042783930044,
,,,,,,,,,,,,,,,,,,,,,,,18.608830000041053,None,space,0.5057197001297027,18.858780999900773,None,,,,,,,,,,,,,01,c,2020_Sep_16_2210,2_afc_eng,2020.2.3,59.947042783930044,
stim/VC_09.wav,,,,,0,0,0,8,,,,,,,,,,,,,,,,,,,,,19.403520100051537,19.80846929992549,19.891837560012938,None,left,0.1821611998602748,19.891826099948958,None,19.891826099948958,None,19.891826099948958,None,01,c,2020_Sep_16_2210,2_afc_eng,2020.2.3,59.947042783930044,
stim/VC_04.wav,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,20.097837300039828,20.50847029988654,20.591806859849022,None,right,0.15584539994597435,20.591912699863315,None,20.591912699863315,None,20.591912699863315,None,01,c,2020_Sep_16_2210,2_afc_eng,2020.2.3,59.947042783930044,
