stimuli,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instrText.started,instrText.stopped,cross_tr.started,cross_tr.stopped,sound_1.started,sound_1.stopped,resp.keys,resp.rt,resp.started,resp.stopped,eefree_p.started,eefree_p.stopped,offree_practice.started,offree_practice.stopped,gotIT.started,gotIT.stopped,gotResponse.keys,gotResponse.rt,gotResponse.started,gotResponse.stopped,session,participant,date,expName,psychopyVersion,frameRate,
stim/VC_01.wav,0,0,0,0,,,,,8.38568770000711,None,9.628910099854693,10.034321099985391,10.118087349948473,None,left,1.1729023999068886,10.117879400029778,None,10.117879400029778,None,10.117879400029778,None,,,,,,,01,e,2020_Oct_09_1246,2_afc_eng,2020.2.3,59.87174276577152,
stim/VC_11.wav,0,1,1,1,,,,,,,11.317617099964991,11.717468400020152,11.800835049967281,None,right,0.5222256002016366,11.801123599987477,None,11.801123599987477,None,11.801123599987477,None,,,,,,,01,e,2020_Oct_09_1246,2_afc_eng,2020.2.3,59.87174276577152,
,,,,,,,,,,,,,,,,,,,,,,,13.134400399867445,14.134268499910831,space,0.8735518001485616,13.38408079999499,None,01,e,2020_Oct_09_1246,2_afc_eng,2020.2.3,59.87174276577152,
