"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",4.90090924025377,4.7024570578299,4.69936701514977,0.201542225104001,0.198452182423879,"5c8be0dd542fbd0016924f5f","esh3","ES","Hungarian"
