"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",4.09930466971411,4.65586783939446,4.47609984476776,-0.376795175053648,-0.556563169680355,"5e67032bc302df492496fbaa","esh8","ES","Hungarian"
