"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",5.08669038443079,4.47609984476776,5.0824550933062,0.00423529112459509,0.610590539663036,"5f464897fd3e1a000a17db32","esh13","ES","Hungarian"
