"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",5.89907761187723,4.01935789872611,5.09031405169379,0.808763560183442,1.87971971315113,"5fe92ffe2c2ee638b14a6d29","esh2","ES","Hungarian"
