resp.keys,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,participant,date,expName,psychopyVersion,OS,frameRate,gotResponse.keys,gotResponse.rt,resp_2.keys,resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_3.keys,key_resp_3.rt,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,resp_3.keys,resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_2.keys,key_resp_2.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,key_resp.keys,key_resp.rt
left,1.977,0,0,0,0,1,stim/VC_01.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_17h27.05.942,Spanish_step2,2020.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0.772,0,1,1,1,1,stim/VC_11.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_17h27.05.942,Spanish_step2,2020.2.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_17h27.05.942,Spanish_step2,2020.2.3,MacIntel,60,space,2.79,right,1.094,0,0,0,6,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_01.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_17h27.05.942,Spanish_step2,2020.2.3,MacIntel,60,,,left,0.583,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_17h27.05.942,Spanish_step2,2020.2.3,MacIntel,60,,,right,0.786,0,2,2,9,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_17h27.05.942,Spanish_step2,2020.2.3,MacIntel,60,,,left,3.855,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_17h27.05.942,Spanish_step2,2020.2.3,MacIntel,60,,,left,0.923,0,4,4,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_17h27.05.942,Spanish_step2,2020.2.3,MacIntel,60,,,right,0.757,0,5,5,7,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_17h27.05.942,Spanish_step2,2020.2.3,MacIntel,60,,,right,2.407,0,6,6,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_17h27.05.942,Spanish_step2,2020.2.3,MacIntel,60,,,right,1.223,0,7,7,10,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_17h27.05.942,Spanish_step2,2020.2.3,MacIntel,60,,,left,1.107,0,8,8,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_17h27.05.942,Spanish_step2,2020.2.3,MacIntel,60,,,right,0.758,0,9,9,8,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_05.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_17h27.05.942,Spanish_step2,2020.2.3,MacIntel,60,,,right,3.52,0,10,10,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_04.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_17h27.05.942,Spanish_step2,2020.2.3,MacIntel,60,,,left,1.694,1,0,11,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_09.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_17h27.05.942,Spanish_step2,2020.2.3,MacIntel,60,,,right,0.587,1,1,12,8,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_11.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_17h27.05.942,Spanish_step2,2020.2.3,MacIntel,60,,,right,0.577,1,2,13,10,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_07.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_17h27.05.942,Spanish_step2,2020.2.3,MacIntel,60,,,right,0.904,1,3,14,6,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_06.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_17h27.05.942,Spanish_step2,2020.2.3,MacIntel,60,,,right,0.784,1,4,15,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_08.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_17h27.05.942,Spanish_step2,2020.2.3,MacIntel,60,,,right,0.789,1,5,16,7,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_03.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_17h27.05.942,Spanish_step2,2020.2.3,MacIntel,60,,,left,0.724,1,6,17,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_10.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_17h27.05.942,Spanish_step2,2020.2.3,MacIntel,60,,,right,0.724,1,7,18,9,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,stim/VC_02.wav,5fa0bf0afbd42f13cf56e987,2020-12-28_17h27.05.942,Spanish_step2,2020.2.3,MacIntel,60,,,left,0.639,1,8,19,1,1,,,,,,,,,,,,,,,,,,,,,,,
