"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",5.29973799776023,5.09981589845904,5.09756001002338,0.202177987736849,0.199922099301191,"5d159d0a8078020016aa60b9","sef9","SE","French"
