"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",4.06434957679728,4.0643495767387,3.98061481804368,0.083734758753601,5.85735904223839e-11,"5e9546ebbc08e21354f19f4d","sef4","SE","French"
