"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",7.01921061079945,6.50000003154399,6.90018410154096,0.119026509258485,0.519210579255462,"5eb0cb5afb9e2418da928edb","sef2","SE","French"
