"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",7.0640261955338,4.69321365940113,5.89960719379928,1.16441900173452,2.37081253613267,"5f2f0ce447c28c13b4644609","sef1","SE","French"
