"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",5.9362850032575,4.98078938962108,4.49999923151218,1.43628577174532,0.95549561363642,"5c72dea09048710001bce0d4","sef16","SE","French"
