"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",5.2992962034587,4.90090924025377,5.09907933290527,0.200216870553423,0.398386963204922,"5d5c7b0c98683400182d00cb","sef3","SE","French"
