"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",5.29753660154951,5.29846778950276,4.69814100811343,0.599395593436084,-0.000931187953247203,"5e5e06a0394d0811996bd24a","sef12","SE","French"
