"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",5.70021826560529,5.02014451604371,4.49604253673883,1.20417572886646,0.680073749561587,"5b77869d338a9300015468cf","sef19","SE","French"
