"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",5.89978131558953,5.49446303617573,5.49999223192366,0.399789083665869,0.405318279413806,"5f10dbe567c6dd412e0738cf","sef20","SE","French"
