"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",6.90426048700416,7.50395746326117,7.10162083929125,-0.197360352287083,-0.599696976257007,"5f4928d947b9fe312e9980ad","sef14","SE","French"
