"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",5.49969158834326,3.50113173217302,3.89921177862807,1.60047980971519,1.99855985617023,"5e9133f704391d46ee2bcb31","sef13","SE","French"
