"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",6.70026905354773,6.4997116961415,6.50000003154399,0.200269022003742,0.200557357406232,"5eb471789686d82c24661cb3","sef8","SE","French"
