"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",7.11276445647692,6.09908364699681,5.49923403592534,1.61353042055158,1.0136808094801,"5fc9b1252395584af6debd51","sef15","SE","French"
