"","eb","sb","fb","EFBE","EnglishSpans_boundaryeffect","prolific_id","participantid","group","L3group"
"1",5.48457154481671,4.06434957679592,4.50074890167804,0.983822643138669,1.42022196802079,"5fc58e33547d7a109d04a2b4","sef7","SE","French"
